TransactionID,Amount,Time,Merchant,Category,Location,CardType,IsInternational,Fraudulent
6006,1988.2,49339,Uber,Gas,Miami,MasterCard,0,0
6007,2612.41,77160,eBay,Clothing,Boston,Amex,0,0
6008,4579.42,13969,BestBuy,Dining,Chicago,Discover,1,0
6009,534.6,29711,Target,Travel,Dallas,Visa,0,0
6010,758.33,63239,eBay,Gas,Boston,MasterCard,0,0
6011,3293.83,14398,Starbucks,Subscription,San Francisco,Visa,0,0
6012,1628.73,4132,Netflix,Subscription,Dallas,Visa,0,0
6013,1244.72,30925,Starbucks,Electronics,Chicago,MasterCard,0,0
6014,1133.17,74588,BestBuy,Travel,Miami,Amex,0,0
6015,3063.2,12717,Apple Store,Travel,Miami,Amex,0,0
6016,839.47,35199,Uber,Groceries,Miami,Discover,1,0
6017,4063.2,51077,Target,Travel,Los Angeles,Discover,0,0
6018,1573.82,51902,Amazon,Subscription,Chicago,Visa,0,0
6019,3421.29,64523,Uber,Subscription,Miami,Amex,0,0
6020,2909.73,37706,Amazon,Groceries,Chicago,Amex,0,0
6021,3200.57,18148,Amazon,Dining,Boston,Amex,0,0
6022,3421.47,26971,Apple Store,Dining,Chicago,Visa,0,0
6023,1236.76,15310,Walmart,Gas,Chicago,MasterCard,0,0
6024,260.3,12813,Uber,Electronics,Miami,Amex,0,0
6025,1294.14,22817,Starbucks,Groceries,Houston,Visa,0,0
6026,1876.75,40185,Starbucks,Groceries,Chicago,Discover,0,0
6027,526.01,54249,Target,Clothing,Chicago,Amex,0,0
6028,2693.27,508,Starbucks,Subscription,Dallas,Visa,0,0
6029,3626.48,57083,eBay,Travel,Miami,Discover,0,0
6030,3134.94,14849,Netflix,Travel,San Francisco,Discover,0,0
6031,2919.36,81239,Target,Clothing,Los Angeles,Amex,0,0
6032,2891.25,78118,eBay,Electronics,Houston,MasterCard,0,0
6033,1690.7,58971,Apple Store,Dining,Miami,MasterCard,0,0
6034,3.56,2622,Walmart,Gas,Dallas,Amex,0,0
6035,2235.79,16947,Amazon,Subscription,Boston,MasterCard,0,0
6036,77.53,75906,Amazon,Gas,New York,Discover,0,0
6037,2999.41,6343,Netflix,Travel,Miami,Visa,1,0
6038,868.58,33214,Starbucks,Gas,New York,Discover,0,0
6039,1491.42,73443,Uber,Gas,Chicago,MasterCard,0,0
6040,2881.38,29373,Starbucks,Groceries,Chicago,Amex,0,0
6041,1870.8,64260,Uber,Groceries,New York,Amex,0,0
6042,126.63,64177,Apple Store,Dining,San Francisco,MasterCard,0,0
6043,3068.41,6538,Apple Store,Gas,Dallas,MasterCard,0,0
6044,364.85,68675,BestBuy,Gas,New York,Amex,1,0
6045,974.03,50688,Starbucks,Electronics,Boston,Visa,0,1
6046,239.5,30652,Uber,Electronics,Dallas,Amex,1,0
6047,2344.55,52089,Uber,Subscription,Los Angeles,Amex,0,0
6048,3656.0,53505,Starbucks,Subscription,Houston,Amex,0,0
6049,3835.09,11393,Walmart,Travel,Boston,MasterCard,0,0
6050,2039.75,67698,Target,Groceries,Los Angeles,Visa,0,0
6051,591.88,12183,Uber,Travel,New York,MasterCard,0,0
6052,4373.25,32022,Netflix,Groceries,Chicago,Discover,0,0
6053,4358.69,17457,eBay,Travel,Chicago,Visa,0,0
6054,1.08,15182,Starbucks,Clothing,Los Angeles,MasterCard,0,0
6055,4886.68,415,Uber,Clothing,Houston,MasterCard,0,0
6056,139.58,2767,Uber,Gas,Boston,Discover,0,1
6057,2476.15,16221,eBay,Clothing,Dallas,Visa,0,0
6058,2714.63,65320,Amazon,Groceries,Houston,MasterCard,1,0
6059,4172.09,52980,Amazon,Travel,Miami,MasterCard,0,0
6060,4345.24,8831,BestBuy,Entertainment,San Francisco,Discover,0,0
6061,2527.91,54486,Starbucks,Travel,Chicago,Visa,0,0
6062,2406.71,51336,BestBuy,Travel,Boston,Discover,0,0
6063,2712.18,44511,Apple Store,Clothing,San Francisco,Discover,0,0
6064,3883.6,28164,Apple Store,Clothing,Boston,Discover,0,0
6065,4526.2,74144,Walmart,Gas,Miami,Discover,0,0
6066,1140.68,84956,Amazon,Dining,Chicago,Amex,0,0
6067,4599.15,74318,Netflix,Subscription,Chicago,Visa,0,0
6068,1446.64,51350,eBay,Dining,Los Angeles,Amex,0,0
6069,4029.94,4911,Walmart,Clothing,Chicago,Visa,0,0
6070,1451.68,18955,Apple Store,Travel,Chicago,Visa,0,0
6071,2108.53,69399,Amazon,Travel,Boston,Amex,1,0
6072,2340.03,68966,Walmart,Subscription,San Francisco,Discover,0,0
6073,4693.35,16507,Apple Store,Entertainment,Boston,MasterCard,1,0
6074,1453.68,1211,Netflix,Subscription,San Francisco,Visa,0,0
6075,4481.19,38557,Target,Subscription,Dallas,Amex,0,0
6076,3153.09,20483,Uber,Travel,Dallas,Amex,0,0
6077,2863.87,61029,BestBuy,Entertainment,Houston,MasterCard,0,0
6078,4475.64,30988,BestBuy,Entertainment,New York,Discover,0,0
6079,1674.65,39349,Apple Store,Gas,New York,Amex,1,0
6080,639.17,31498,Apple Store,Entertainment,San Francisco,Visa,0,0
6081,1542.7,76895,BestBuy,Entertainment,Los Angeles,MasterCard,0,0
6082,1561.63,17991,Amazon,Gas,Boston,Discover,0,0
6083,849.79,18254,eBay,Gas,Chicago,Amex,0,0
6084,3849.94,31085,Starbucks,Entertainment,Miami,Discover,0,0
6085,2303.64,15250,Starbucks,Clothing,San Francisco,Visa,0,0
6086,2554.52,16702,Walmart,Subscription,Miami,Discover,1,0
6087,658.76,70288,Netflix,Clothing,Chicago,Visa,0,0
6088,4508.04,10557,Amazon,Dining,Los Angeles,MasterCard,0,0
6089,783.98,38713,Netflix,Entertainment,Chicago,Amex,0,0
6090,4353.45,9805,BestBuy,Electronics,Los Angeles,Discover,0,0
6091,3713.8,35981,eBay,Groceries,San Francisco,Amex,1,0
6092,4639.85,40069,Netflix,Entertainment,Miami,MasterCard,0,0
6093,2930.25,44637,Apple Store,Travel,Dallas,Discover,1,0
6094,593.08,17171,Starbucks,Subscription,Miami,Visa,0,0
6095,3995.77,14921,Netflix,Electronics,Boston,MasterCard,0,0
6096,2588.31,39854,eBay,Electronics,Dallas,Discover,0,0
6097,2332.31,21040,BestBuy,Clothing,Chicago,Amex,0,0
6098,3286.37,66399,Netflix,Clothing,San Francisco,Amex,0,0
6099,462.55,82761,BestBuy,Gas,Boston,Visa,0,0
6100,4431.27,76176,Target,Entertainment,Los Angeles,Discover,0,0
6101,4432.3,16366,eBay,Electronics,Chicago,MasterCard,0,0
6102,4414.24,57372,BestBuy,Travel,Dallas,MasterCard,0,0
6103,2645.98,64779,Netflix,Groceries,Miami,Discover,0,0
6104,3005.28,3966,Apple Store,Travel,San Francisco,Visa,0,0
6105,3396.11,30696,Uber,Subscription,New York,MasterCard,0,0
6106,257.31,37387,Target,Travel,Boston,Visa,0,0
6107,4909.18,78668,BestBuy,Clothing,Chicago,MasterCard,0,0
6108,4832.4,80882,Target,Entertainment,Boston,Discover,0,0
6109,3328.27,47534,Amazon,Entertainment,Houston,Discover,0,0
6110,3301.7,34311,eBay,Groceries,Los Angeles,Visa,0,0
6111,1852.33,79539,Amazon,Travel,Chicago,MasterCard,0,0
6112,2840.82,3389,Apple Store,Subscription,Los Angeles,Visa,0,0
6113,1846.16,80456,Netflix,Electronics,New York,Discover,0,0
6114,4.15,16344,Netflix,Entertainment,New York,Amex,1,0
6115,4181.81,3615,Starbucks,Travel,San Francisco,Amex,0,0
6116,4788.31,11946,Uber,Entertainment,Chicago,MasterCard,0,0
6117,2994.18,43023,Target,Entertainment,San Francisco,MasterCard,0,0
6118,115.36,34609,Target,Dining,San Francisco,Discover,0,0
6119,4989.6,51321,Netflix,Subscription,Chicago,Visa,1,0
6120,3216.92,33156,Amazon,Travel,Boston,Visa,0,0
6121,2246.81,81154,Target,Groceries,New York,Amex,0,0
6122,1261.82,39831,Target,Clothing,Boston,Visa,0,0
6123,1459.33,83336,Walmart,Subscription,Houston,Discover,0,0
6124,4340.24,54514,Uber,Travel,Los Angeles,Amex,0,0
6125,4929.29,17106,Target,Travel,New York,Visa,0,0
6126,3904.77,40858,Walmart,Entertainment,New York,MasterCard,1,0
6127,2594.73,3430,Apple Store,Subscription,San Francisco,Visa,0,0
6128,2147.32,53318,Apple Store,Subscription,Dallas,Discover,1,0
6129,1285.13,61441,Target,Electronics,New York,MasterCard,0,0
6130,2657.37,74394,Target,Entertainment,Dallas,Amex,0,0
6131,3666.1,72390,Amazon,Entertainment,Chicago,Discover,0,0
6132,1706.33,45623,eBay,Gas,Dallas,Discover,0,0
6133,4950.08,35438,Target,Electronics,New York,MasterCard,0,0
6134,3982.7,58095,Walmart,Dining,San Francisco,MasterCard,0,0
6135,2862.74,26833,Amazon,Gas,New York,Amex,1,0
6136,2914.14,70390,Starbucks,Electronics,Los Angeles,MasterCard,0,0
6137,3059.4,86057,BestBuy,Entertainment,Los Angeles,Discover,0,0
6138,3163.89,63911,Walmart,Electronics,Miami,Amex,0,0
6139,3942.67,8934,Amazon,Electronics,Miami,Amex,0,0
6140,1842.99,21079,BestBuy,Entertainment,Dallas,Amex,0,0
6141,537.29,78209,Target,Subscription,Dallas,MasterCard,0,0
6142,3438.31,24359,BestBuy,Entertainment,Dallas,Visa,0,0
6143,3267.38,78775,Uber,Dining,San Francisco,Amex,0,0
6144,3107.73,64920,Walmart,Groceries,New York,MasterCard,0,0
6145,2840.56,81563,Target,Dining,New York,MasterCard,0,0
6146,1575.59,66660,Walmart,Entertainment,Houston,Visa,1,0
6147,4979.53,63409,eBay,Dining,New York,MasterCard,0,0
6148,880.2,75192,Uber,Travel,Houston,MasterCard,1,1
6149,4808.62,19220,Walmart,Clothing,San Francisco,MasterCard,0,0
6150,3733.1,29501,Starbucks,Entertainment,Houston,MasterCard,0,0
6151,1071.72,34974,Uber,Travel,Houston,Discover,0,0
6152,2638.95,15847,Amazon,Travel,Dallas,Amex,0,0
6153,3849.9,57804,Walmart,Groceries,Miami,Amex,0,0
6154,297.07,68187,Walmart,Subscription,Boston,Discover,1,0
6155,855.28,58978,Apple Store,Travel,Los Angeles,Visa,0,0
6156,905.7,52260,eBay,Gas,New York,MasterCard,0,0
6157,3657.32,31844,Amazon,Groceries,Boston,Visa,0,0
6158,675.6,43837,Amazon,Clothing,Boston,Visa,0,0
6159,621.84,63413,Uber,Entertainment,Chicago,Discover,1,0
6160,253.35,8443,Target,Subscription,Houston,Amex,0,0
6161,518.06,24697,Starbucks,Dining,San Francisco,Amex,0,0
6162,2896.79,70053,BestBuy,Gas,Dallas,Amex,0,0
6163,2883.72,26483,Uber,Gas,Boston,Discover,1,0
6164,2188.71,71482,Amazon,Travel,New York,Amex,0,0
6165,3608.0,10783,BestBuy,Entertainment,Chicago,Amex,0,0
6166,2416.49,37852,Walmart,Clothing,New York,Visa,0,0
6167,3021.15,73545,Netflix,Entertainment,Chicago,Discover,0,0
6168,4789.44,72024,Walmart,Electronics,Miami,Visa,0,0
6169,701.12,74094,Amazon,Dining,Boston,MasterCard,0,0
6170,2680.15,52132,eBay,Dining,Houston,Amex,0,0
6171,508.19,68775,eBay,Travel,Boston,MasterCard,0,0
6172,2229.09,75830,BestBuy,Clothing,Miami,Discover,0,0
6173,3679.69,82399,Target,Travel,Houston,MasterCard,0,0
6174,149.35,44153,eBay,Entertainment,San Francisco,Discover,1,0
6175,4814.21,50909,Walmart,Electronics,Houston,Amex,0,0
6176,4867.25,62149,Apple Store,Gas,Dallas,Amex,0,0
6177,3629.41,70844,Uber,Travel,Boston,Discover,0,0
6178,2310.89,75885,Apple Store,Electronics,New York,Amex,0,0
6179,2842.54,34429,Starbucks,Electronics,Boston,Visa,0,0
6180,3918.95,31216,Apple Store,Gas,New York,Amex,1,0
6181,2474.68,82137,Apple Store,Subscription,Houston,Discover,0,0
6182,978.7,7537,BestBuy,Gas,Houston,Discover,0,0
6183,525.44,18405,Netflix,Dining,Miami,MasterCard,0,0
6184,2897.52,39718,eBay,Travel,San Francisco,Discover,0,0
6185,4982.93,80186,Target,Subscription,Houston,Amex,1,0
6186,1588.78,48890,Walmart,Subscription,San Francisco,MasterCard,1,0
6187,2486.88,66346,Netflix,Groceries,New York,MasterCard,0,0
6188,4870.8,77179,Target,Gas,San Francisco,Visa,0,0
6189,2680.58,43568,Apple Store,Gas,Los Angeles,MasterCard,1,0
6190,2857.89,83293,Walmart,Travel,Boston,Amex,0,0
6191,4904.25,54710,Starbucks,Entertainment,Los Angeles,Visa,0,0
6192,3469.35,2583,Walmart,Groceries,Boston,Visa,0,0
6193,515.54,13565,Walmart,Electronics,Miami,MasterCard,1,0
6194,2282.35,12939,Walmart,Clothing,Boston,Discover,0,0
6195,1324.6,45475,Netflix,Electronics,New York,Visa,0,0
6196,2040.88,83693,Uber,Dining,San Francisco,Amex,1,0
6197,2565.86,4218,BestBuy,Dining,Houston,Visa,0,0
6198,4897.44,33587,Apple Store,Clothing,Dallas,Amex,0,0
6199,4724.44,83243,BestBuy,Electronics,Houston,Discover,0,0
6200,177.01,2694,Starbucks,Entertainment,San Francisco,Amex,1,0
6201,2348.67,26894,BestBuy,Gas,Dallas,MasterCard,0,0
6202,3472.37,2363,Apple Store,Dining,New York,Visa,0,0
6203,4280.71,47636,Apple Store,Clothing,Dallas,Visa,1,0
6204,1049.99,52249,Amazon,Entertainment,New York,MasterCard,0,0
6205,4725.48,48174,Target,Electronics,Los Angeles,MasterCard,0,0
6206,965.26,48652,Uber,Electronics,Boston,Discover,0,0
6207,3821.76,95,eBay,Gas,New York,Amex,0,0
6208,3365.68,24390,Amazon,Travel,Miami,Amex,0,0
6209,3399.1,40427,Starbucks,Dining,Houston,Amex,0,0
6210,3510.3,78366,Uber,Groceries,Boston,Amex,0,0
6211,2156.89,20703,Starbucks,Entertainment,New York,Amex,0,0
6212,4373.81,42526,Netflix,Entertainment,Boston,Discover,0,0
6213,4891.74,80988,Amazon,Gas,Houston,MasterCard,0,0
6214,1678.61,61972,Netflix,Subscription,Miami,MasterCard,0,0
6215,1156.81,11730,Walmart,Clothing,San Francisco,Discover,0,0
6216,3472.27,43691,Netflix,Gas,Chicago,Discover,0,0
6217,329.2,44009,Apple Store,Gas,Houston,Amex,0,0
6218,534.33,5005,Starbucks,Gas,Chicago,Discover,1,0
6219,3267.06,74568,Uber,Travel,New York,Visa,0,0
6220,2754.63,37328,Starbucks,Electronics,New York,Amex,0,0
6221,4078.55,55174,Target,Subscription,Houston,MasterCard,0,0
6222,485.45,8339,eBay,Groceries,Houston,Visa,0,0
6223,3902.51,49487,Uber,Dining,San Francisco,Visa,0,0
6224,4265.63,43959,Amazon,Entertainment,San Francisco,Amex,0,0
6225,4466.17,42091,Amazon,Groceries,Chicago,Discover,0,0
6226,305.42,55417,BestBuy,Travel,Miami,Visa,0,0
6227,1980.7,44334,Uber,Entertainment,San Francisco,Amex,0,0
6228,2131.45,46189,Walmart,Groceries,Dallas,MasterCard,0,0
6229,1898.45,5244,eBay,Subscription,Houston,MasterCard,0,0
6230,161.39,21047,eBay,Electronics,Los Angeles,Visa,1,0
6231,142.37,6690,Apple Store,Groceries,New York,Amex,0,0
6232,2032.84,75947,Apple Store,Entertainment,San Francisco,Discover,1,0
6233,4535.74,73435,Amazon,Gas,Dallas,Visa,0,0
6234,4857.83,84427,eBay,Travel,Los Angeles,MasterCard,0,0
6235,1047.58,79397,Uber,Clothing,Chicago,Visa,0,0
6236,3035.5,52661,Uber,Subscription,Houston,Discover,0,0
6237,1242.69,4163,Amazon,Clothing,New York,Visa,0,0
6238,2454.32,11197,Walmart,Clothing,New York,Amex,0,0
6239,4743.23,51295,eBay,Electronics,New York,MasterCard,0,0
6240,517.17,41950,BestBuy,Clothing,San Francisco,MasterCard,0,0
6241,2882.76,49751,Walmart,Entertainment,Chicago,Discover,0,0
6242,1850.27,59449,Amazon,Dining,New York,MasterCard,0,0
6243,3523.6,60282,Apple Store,Dining,San Francisco,Visa,0,0
6244,163.32,34037,Amazon,Subscription,San Francisco,MasterCard,0,0
6245,2792.25,80252,Apple Store,Electronics,Houston,Amex,0,0
6246,2826.56,2896,Amazon,Groceries,New York,MasterCard,1,0
6247,1394.99,58757,Amazon,Clothing,Miami,Amex,0,0
6248,2472.39,55163,Uber,Groceries,Boston,Discover,0,0
6249,921.66,41081,BestBuy,Groceries,Boston,Discover,0,0
6250,4424.31,69381,Amazon,Subscription,Miami,MasterCard,0,0
6251,2564.19,76709,Amazon,Groceries,Los Angeles,Amex,0,0
6252,2200.94,77381,Starbucks,Electronics,Houston,MasterCard,1,0
6253,1112.39,19728,Target,Clothing,Boston,Discover,0,0
6254,2716.79,33310,Apple Store,Gas,San Francisco,MasterCard,0,0
6255,3915.91,66578,Starbucks,Groceries,Houston,MasterCard,0,0
6256,165.6,37005,Amazon,Groceries,Chicago,Amex,0,0
6257,3216.92,14031,Netflix,Dining,San Francisco,Amex,0,0
6258,4214.55,47749,BestBuy,Travel,New York,Visa,0,0
6259,4156.86,70673,Uber,Entertainment,Boston,Discover,0,0
6260,1243.11,64370,Amazon,Gas,Miami,Amex,1,0
6261,4724.03,76000,Uber,Gas,Boston,Visa,1,0
6262,2773.5,3382,Netflix,Entertainment,Miami,Discover,0,0
6263,2369.82,47966,Netflix,Clothing,Chicago,Amex,0,0
6264,3631.08,58777,Starbucks,Travel,Miami,Discover,0,0
6265,4749.18,41062,Walmart,Entertainment,Miami,Discover,0,0
6266,2507.81,18729,Target,Subscription,Houston,MasterCard,0,0
6267,694.85,61129,Uber,Electronics,Boston,MasterCard,0,0
6268,2900.61,64410,Netflix,Gas,Dallas,Amex,0,0
6269,3453.0,41423,Netflix,Travel,Los Angeles,MasterCard,1,0
6270,2874.33,52513,Starbucks,Clothing,Houston,Visa,0,0
6271,472.68,35124,Starbucks,Clothing,Chicago,Amex,0,0
6272,1938.51,15502,Uber,Travel,New York,MasterCard,0,0
6273,3128.22,61481,Apple Store,Dining,Miami,Discover,1,0
6274,1591.73,43696,Target,Subscription,Chicago,MasterCard,0,0
6275,4862.4,81193,Apple Store,Gas,New York,Amex,0,0
6276,654.48,81636,Walmart,Electronics,Boston,MasterCard,0,0
6277,1210.94,64039,Amazon,Dining,San Francisco,Amex,1,0
6278,1614.66,46931,BestBuy,Travel,Boston,Amex,0,0
6279,3015.69,83919,Walmart,Clothing,Los Angeles,Amex,1,0
6280,3978.11,32087,Target,Electronics,Chicago,Discover,0,0
6281,753.2,36041,Apple Store,Gas,Miami,Discover,1,0
6282,4021.1,53983,Walmart,Travel,San Francisco,Visa,1,0
6283,211.75,59218,Uber,Gas,San Francisco,Discover,0,0
6284,2602.43,36564,Walmart,Groceries,Houston,MasterCard,0,0
6285,3170.7,50161,Walmart,Subscription,Los Angeles,MasterCard,1,0
6286,3226.75,45014,Amazon,Groceries,New York,Visa,0,0
6287,3841.03,18665,Amazon,Subscription,Dallas,MasterCard,0,0
6288,2908.68,49756,BestBuy,Entertainment,New York,Amex,0,0
6289,2116.48,34705,eBay,Dining,Boston,Discover,0,0
6290,3414.32,26095,eBay,Entertainment,Miami,MasterCard,0,0
6291,4580.83,80452,Starbucks,Dining,Dallas,Amex,0,0
6292,1169.89,26664,Target,Entertainment,Los Angeles,MasterCard,0,0
6293,663.42,11905,Netflix,Groceries,San Francisco,MasterCard,0,0
6294,2482.65,16148,Apple Store,Groceries,Chicago,Discover,0,0
6295,2721.78,45997,Uber,Groceries,San Francisco,MasterCard,0,0
6296,259.95,77837,Uber,Electronics,Houston,MasterCard,0,0
6297,1791.82,7748,Starbucks,Subscription,Chicago,MasterCard,0,0
6298,527.24,19224,Target,Electronics,Miami,Amex,0,0
6299,4445.47,63037,Uber,Subscription,Chicago,MasterCard,0,0
6300,3426.27,64757,Starbucks,Subscription,New York,MasterCard,0,0
6301,1887.59,49745,eBay,Gas,Houston,MasterCard,1,1
6302,4979.36,48502,BestBuy,Gas,Houston,Discover,0,0
6303,2605.97,69009,Uber,Gas,Chicago,Discover,0,0
6304,1532.94,71435,BestBuy,Groceries,Chicago,Visa,0,0
6305,3779.89,43112,Apple Store,Subscription,San Francisco,Discover,0,0
6306,4187.69,32719,Target,Groceries,Houston,Discover,0,0
6307,214.76,44668,Walmart,Electronics,Los Angeles,Discover,0,0
6308,4716.95,51333,Netflix,Dining,New York,Amex,0,0
6309,2055.37,9705,Starbucks,Gas,Los Angeles,Visa,0,0
6310,1950.19,46222,Target,Travel,New York,Discover,0,0
6311,609.95,24931,Starbucks,Electronics,Miami,Amex,0,0
6312,4123.9,5904,Uber,Subscription,Miami,MasterCard,0,0
6313,3170.7,65039,Netflix,Groceries,Houston,MasterCard,0,0
6314,2348.97,50727,Walmart,Entertainment,New York,MasterCard,1,0
6315,357.77,44484,Walmart,Travel,Boston,Visa,0,0
6316,1962.78,30058,Apple Store,Subscription,Dallas,Amex,0,0
6317,87.48,84824,Target,Electronics,Chicago,Visa,1,0
6318,932.26,10880,Target,Subscription,Dallas,Visa,0,0
6319,4347.42,10737,Walmart,Travel,Houston,Discover,0,0
6320,1367.44,38907,Uber,Electronics,New York,Visa,0,0
6321,1511.33,50409,Walmart,Clothing,San Francisco,Amex,0,0
6322,4021.94,18478,Uber,Travel,Los Angeles,Visa,0,0
6323,2331.88,31205,Walmart,Groceries,New York,Visa,1,0
6324,1756.48,17358,Starbucks,Gas,Dallas,Visa,0,0
6325,872.41,63672,Uber,Groceries,New York,Amex,0,0
6326,1885.0,5132,BestBuy,Gas,New York,Amex,0,0
6327,3294.85,74125,Apple Store,Electronics,New York,MasterCard,1,0
6328,2426.92,71141,Starbucks,Entertainment,Dallas,Visa,0,0
6329,1236.61,72844,eBay,Electronics,New York,Discover,0,0
6330,1720.8,32153,Uber,Clothing,Chicago,Amex,0,0
6331,2223.39,54077,Target,Gas,Houston,MasterCard,0,0
6332,3376.06,58598,Starbucks,Dining,Miami,Discover,0,0
6333,3340.98,9064,BestBuy,Groceries,Los Angeles,Discover,0,0
6334,3728.32,49514,Target,Electronics,Miami,Amex,0,0
6335,3922.41,58950,eBay,Dining,Boston,Amex,0,0
6336,2892.15,84630,Starbucks,Dining,Chicago,Discover,0,0
6337,1563.06,62512,Target,Electronics,Boston,Discover,0,0
6338,3240.96,65072,Uber,Gas,Chicago,Amex,0,0
6339,2561.22,535,Target,Travel,Houston,MasterCard,0,0
6340,2156.06,54558,Walmart,Subscription,Boston,Discover,1,0
6341,566.84,42877,BestBuy,Electronics,Chicago,Visa,0,0
6342,4672.59,68078,Amazon,Groceries,Houston,MasterCard,0,0
6343,3313.6,26246,Apple Store,Travel,Chicago,Visa,0,0
6344,660.5,76433,Netflix,Travel,Houston,MasterCard,0,0
6345,2416.23,28979,eBay,Groceries,Miami,MasterCard,0,0
6346,79.51,72852,eBay,Electronics,New York,Amex,0,0
6347,3244.0,1175,Uber,Subscription,Miami,Amex,0,0
6348,1151.7,34238,BestBuy,Subscription,Houston,MasterCard,0,0
6349,3237.72,82890,BestBuy,Clothing,Miami,Visa,0,0
6350,1675.78,50611,BestBuy,Entertainment,Houston,MasterCard,0,0
6351,1271.42,30609,Netflix,Entertainment,Dallas,MasterCard,0,0
6352,3714.69,81916,Amazon,Groceries,New York,Discover,0,0
6353,410.3,6970,Apple Store,Subscription,San Francisco,MasterCard,0,0
6354,4873.76,41605,Uber,Subscription,San Francisco,Visa,0,0
6355,3512.41,53487,Uber,Entertainment,Los Angeles,Visa,0,0
6356,1615.05,40889,Starbucks,Electronics,Miami,MasterCard,1,0
6357,2122.24,23412,Netflix,Clothing,New York,Amex,0,0
6358,4834.01,74397,Netflix,Dining,Boston,Visa,0,0
6359,651.04,70481,Walmart,Clothing,Los Angeles,Visa,0,0
6360,4878.89,4229,Amazon,Electronics,New York,Visa,0,0
6361,4963.84,40918,Amazon,Electronics,Chicago,Visa,0,0
6362,4567.81,80535,Amazon,Subscription,Miami,Amex,1,0
6363,2234.89,43372,Uber,Subscription,Miami,MasterCard,0,0
6364,3145.5,43845,Target,Dining,Boston,MasterCard,0,0
6365,4874.07,82802,BestBuy,Travel,Boston,MasterCard,1,0
6366,1667.27,11849,eBay,Travel,San Francisco,Discover,0,0
6367,1965.1,30180,Target,Electronics,New York,MasterCard,0,0
6368,3925.38,63761,Uber,Entertainment,San Francisco,Discover,0,0
6369,3900.58,16477,Target,Dining,New York,Visa,1,0
6370,2742.24,58585,Starbucks,Gas,Los Angeles,Visa,0,0
6371,1857.35,59854,eBay,Dining,Boston,Discover,1,0
6372,974.6,33332,Amazon,Travel,Boston,Visa,1,0
6373,3621.04,72254,Apple Store,Clothing,Chicago,MasterCard,0,0
6374,3128.44,4767,Netflix,Subscription,Los Angeles,MasterCard,0,1
6375,59.89,84472,Amazon,Dining,Boston,Discover,0,0
6376,2756.76,51591,Walmart,Gas,Houston,MasterCard,0,0
6377,1128.39,7089,Apple Store,Dining,Houston,Amex,0,0
6378,3246.53,69860,Starbucks,Entertainment,Los Angeles,Visa,0,0
6379,4497.73,15545,BestBuy,Entertainment,Los Angeles,Visa,0,0
6380,1885.5,10945,BestBuy,Electronics,Los Angeles,Amex,0,0
6381,3250.66,49515,BestBuy,Travel,Los Angeles,Amex,1,0
6382,4667.9,13626,Uber,Dining,Boston,Discover,0,0
6383,1475.0,46894,Walmart,Groceries,San Francisco,Discover,1,0
6384,1255.53,75441,Amazon,Dining,Dallas,MasterCard,0,0
6385,1709.33,58723,Uber,Entertainment,Chicago,MasterCard,0,0
6386,4399.0,43188,Target,Clothing,Houston,Amex,1,0
6387,2725.32,12462,Walmart,Dining,Chicago,MasterCard,0,0
6388,1283.96,52436,eBay,Dining,Boston,Amex,0,0
6389,2215.9,74548,Amazon,Travel,Dallas,Discover,0,1
6390,3720.06,54886,BestBuy,Clothing,San Francisco,MasterCard,0,0
6391,1957.91,53303,Apple Store,Groceries,New York,Amex,0,0
6392,391.55,57540,Walmart,Clothing,Miami,Amex,1,0
6393,2880.52,56665,Starbucks,Electronics,Dallas,Amex,0,0
6394,1866.65,4756,Uber,Subscription,Miami,MasterCard,0,0
6395,3683.63,67917,Target,Entertainment,Chicago,Visa,0,0
6396,4997.63,32668,Amazon,Electronics,Chicago,Amex,0,0
6397,1961.99,60372,Apple Store,Subscription,Chicago,Amex,0,0
6398,2848.6,42821,Apple Store,Entertainment,New York,Amex,0,0
6399,2559.0,40894,Uber,Gas,Dallas,MasterCard,0,0
6400,1852.39,33623,Uber,Groceries,Miami,Visa,0,0
6401,3701.77,35838,Uber,Dining,Houston,Discover,0,0
6402,3542.55,42635,Amazon,Clothing,Los Angeles,MasterCard,0,0
6403,2167.02,5073,Amazon,Travel,San Francisco,Discover,0,0
6404,327.57,23386,eBay,Entertainment,San Francisco,Discover,0,0
6405,4598.37,61300,Apple Store,Travel,Dallas,Discover,0,0
6406,2826.22,77985,Target,Dining,Los Angeles,Visa,0,0
6407,755.6,12319,Apple Store,Clothing,Miami,Visa,0,0
6408,3708.32,28339,eBay,Clothing,Los Angeles,Discover,0,0
6409,2872.75,64684,Walmart,Subscription,Houston,Visa,0,0
6410,1622.88,29615,Amazon,Groceries,San Francisco,MasterCard,0,0
6411,4734.94,51040,Netflix,Electronics,Los Angeles,Amex,0,0
6412,829.6,16041,Uber,Clothing,Los Angeles,Discover,0,1
6413,602.37,17168,Uber,Subscription,New York,Discover,0,0
6414,3191.88,8240,Uber,Gas,Houston,Discover,1,0
6415,2150.26,78434,eBay,Gas,Los Angeles,Visa,1,0
6416,1677.37,80261,eBay,Subscription,Los Angeles,Discover,0,0
6417,4616.78,45890,Starbucks,Groceries,San Francisco,Visa,0,0
6418,1741.6,38405,Walmart,Dining,Chicago,Amex,0,1
6419,1987.72,57507,Amazon,Travel,Los Angeles,Visa,0,0
